"","PU_1Km_ID","species","normalized_lambda","normalized_cpue","PU_4Km_ID","depth","max_depth","UpperOceanSR","sample_sizes","dive_samps","hook_samps","mid_samps","deep_samps"
"227",35477,"calcigorgia",0.0819340843715051,0.0833333333333333,8941,21.5,26,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"228",35508,"calcigorgia",3.77606843604572e-08,0,8950,25,25,"(11) Mainland Fjords",1,1,0,0,0
"229",35692,"calcigorgia",3.77606843604572e-08,0,8940,25,25,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"230",35706,"calcigorgia",3.67838418221764e-08,0,8944,24,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"231",35724,"calcigorgia",0.152802650009612,0.166666666666667,8950,32,32,"(11) Mainland Fjords",1,1,0,0,0
"232",35922,"calcigorgia",1.62118728695522e-07,0,8944,46.06700357,62.65454545,"(13) Eastern Queen Charlotte Sound",6,0,0,6,0
"233",35923,"calcigorgia",3.44061090268055e-08,0,8944,27,27,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"234",35943,"calcigorgia",2.68868924436334e-08,0,8950,31,31,"(11) Mainland Fjords",1,1,0,0,0
"235",36129,"calcigorgia",4.20046584202903e-08,0,9099,21,24,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"236",36143,"calcigorgia",3.5424688335714e-08,0,9102,25,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"237",36162,"calcigorgia",3.37247158029252e-08,0,9109,25.5,33,"(11) Mainland Fjords",2,2,0,0,0
"238",36345,"calcigorgia",4.49326252857106e-08,0,9098,20,20,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"239",36360,"calcigorgia",1.57799715452845e-07,0,9102,48.4074204685714,78.14791667,"(13) Eastern Queen Charlotte Sound",7,0,0,7,0
"240",36361,"calcigorgia",2.73016932421596e-08,0,9102,26.3333333333333,33,"(13) Eastern Queen Charlotte Sound",6,6,0,0,0
"241",36381,"calcigorgia",3.77606843604572e-08,0,9109,25,25,"(11) Mainland Fjords",1,1,0,0,0
"242",36562,"calcigorgia",3.67838418221764e-08,0,9097,24,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"243",36563,"calcigorgia",3.95463890886921e-08,0,9098,22.5,27,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"244",36579,"calcigorgia",1.81313432845165e-07,0,9102,23.11784314,26.49803922,"(13) Eastern Queen Charlotte Sound",2,0,0,2,0
"245",36599,"calcigorgia",2.95744392773761e-08,0,9108,28.5,33,"(11) Mainland Fjords",2,2,0,0,0
"246",36600,"calcigorgia",3.93348335252404e-08,0,9108,24,24,"(11) Mainland Fjords",1,1,0,0,0
"247",36601,"calcigorgia",1.08692285149112e-07,0,9108,24.73468286,26,"(11) Mainland Fjords",2,1,0,1,0
"248",36794,"calcigorgia",4.08395618479682e-08,0,9099,23,23,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"249",36804,"calcigorgia",3.23663622508719e-08,0,9102,26.5,33,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"250",36829,"calcigorgia",3.77606843604572e-08,0,9109,25,25,"(11) Mainland Fjords",1,1,0,0,0
"251",36834,"calcigorgia",3.07800121780917e-08,0,9110,29,29,"(11) Mainland Fjords",1,1,0,0,0
"252",37031,"calcigorgia",4.49326252857106e-08,0,9257,20,20,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"253",37039,"calcigorgia",3.31146681121661e-08,0,9259,24.75,30,"(13) Eastern Queen Charlotte Sound",4,4,0,0,0
"254",37069,"calcigorgia",3.63786366944591e-08,0,9267,24.5,29,"(11) Mainland Fjords",2,2,0,0,0
"255",37075,"calcigorgia",3.44061090268055e-08,0,9269,27,27,"(11) Mainland Fjords",1,1,0,0,0
"256",37285,"calcigorgia",3.47793670263019e-08,0,9259,25.5,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"257",37287,"calcigorgia",3.07800121780917e-08,0,9260,29,29,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"258",37288,"calcigorgia",3.54002594409009e-08,0,9260,24.3333333333333,29,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0
"259",37289,"calcigorgia",3.10404617976417e-08,0,9260,27.5,33,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"260",37313,"calcigorgia",3.61176055619621e-08,0,9269,26,26,"(11) Mainland Fjords",1,1,0,0,0
"261",37519,"calcigorgia",3.37247158029252e-08,0,9257,25.5,33,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"262",37546,"calcigorgia",3.26267270757335e-08,0,9268,28,28,"(11) Mainland Fjords",1,1,0,0,0
"263",37550,"calcigorgia",3.42045790394815e-08,0,9269,25.5,32,"(11) Mainland Fjords",2,2,0,0,0
"264",37763,"calcigorgia",3.26267270757335e-08,0,9260,28,28,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"265",37772,"calcigorgia",0.0261640928423078,0.0239053062954447,9266,28.15,34.08,"(11) Mainland Fjords",4,2,0,2,0
"266",37773,"calcigorgia",0.0082940333974935,0.00751703915903607,9266,46.36097501,162.9,"(11) Mainland Fjords",11,3,0,8,0
"267",37777,"calcigorgia",1.88927452371686e-06,0,9269,22.5,27,"(11) Mainland Fjords",2,2,0,0,0
"268",38217,"calcigorgia",2.88665366668074e-08,0,9418,30,30,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"269",38218,"calcigorgia",3.67838418221764e-08,0,9418,24,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"270",38434,"calcigorgia",3.07800121780917e-08,0,9415,29,29,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"271",38443,"calcigorgia",3.26267270757335e-08,0,9418,28,28,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"272",38457,"calcigorgia",3.26267270757335e-08,0,9428,28,28,"(11) Mainland Fjords",1,1,0,0,0
"273",38676,"calcigorgia",3.67838418221764e-08,0,9419,24,30,"(11) Mainland Fjords",2,2,0,0,0
"274",38689,"calcigorgia",3.26267270757335e-08,0,9445,28,28,"(11) Mainland Fjords",1,1,0,0,0
"275",38897,"calcigorgia",3.93348335252404e-08,0,9575,24,24,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"276",38917,"calcigorgia",1.48973735662561e-07,0,9586,58.2111772466667,88.4,"(11) Mainland Fjords",6,0,0,6,0
"277",39125,"calcigorgia",3.78177000734943e-08,0,9574,24,25,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"278",39131,"calcigorgia",3.86589848460816e-08,0,9575,23,28,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"279",39150,"calcigorgia",1.84407756076529e-06,0,9586,31,31,"(11) Mainland Fjords",1,1,0,0,0
"280",39389,"calcigorgia",3.77606843604572e-08,0,9586,25,25,"(11) Mainland Fjords",1,1,0,0,0
"281",39604,"calcigorgia",3.40928575878301e-08,0,9573,25,30,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0
"282",39609,"calcigorgia",1.79256227129959e-07,0,9575,28.13222222,28.13222222,"(13) Eastern Queen Charlotte Sound",1,0,0,1,0
"283",39611,"calcigorgia",3.44061090268055e-08,0,9575,27,27,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"284",39843,"calcigorgia",4.12194861534772e-08,0,9730,21.5,25,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"285",39845,"calcigorgia",3.26267270757335e-08,0,9731,28,28,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"286",39850,"calcigorgia",3.86589848460816e-08,0,9732,23,28,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"287",39878,"calcigorgia",0.0829713424868039,0.0833333333333333,9741,42.08748052,85.2,"(11) Mainland Fjords",7,2,0,5,0
"288",40105,"calcigorgia",3.11843876159561e-08,0,9733,26,30,"(13) Eastern Queen Charlotte Sound",4,4,0,0,0
"289",40106,"calcigorgia",7.85938121361576e-08,0,9733,113.24722225,116.8555556,"(13) Eastern Queen Charlotte Sound",4,0,0,4,0
"290",40108,"calcigorgia",1.4328707294869e-07,0,9734,65.2196428575,70.4,"(13) Eastern Queen Charlotte Sound",4,0,0,4,0
"291",40117,"calcigorgia",1.77531799737694e-07,0,9736,31,31,"(11) Mainland Fjords",1,0,0,1,0
"292",40129,"calcigorgia",3.81865088952906e-08,0,9740,23.5,27,"(11) Mainland Fjords",2,2,0,0,0
"293",40134,"calcigorgia",1.60821963214668e-07,0,9741,48.7,58.2,"(11) Mainland Fjords",3,0,0,3,0
"294",40135,"calcigorgia",1.55300129790696e-07,0,9741,56.1,56.1,"(11) Mainland Fjords",1,0,0,1,0
"295",40140,"calcigorgia",3.86589848460816e-08,0,9745,23,28,"(11) Mainland Fjords",2,2,0,0,0
"296",40352,"calcigorgia",3.86589848460816e-08,0,9730,23,28,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"297",40364,"calcigorgia",8.23482823061361e-08,0,9733,107.948941176,138.4,"(13) Eastern Queen Charlotte Sound",10,0,0,10,0
"298",40365,"calcigorgia",1.34711148011854e-07,0,9734,69.281410255,102.3,"(13) Eastern Queen Charlotte Sound",4,0,0,4,0
"299",40366,"calcigorgia",1.26039864612175e-07,0,9734,78.40375,91.7,"(13) Eastern Queen Charlotte Sound",4,0,0,4,0
"300",40376,"calcigorgia",7.6694475365252e-08,0,9736,51.294299524375,149.1285714,"(11) Mainland Fjords",10,2,0,8,0
"301",40387,"calcigorgia",1.01776953789057e-07,0,9739,94.7440830114286,169.8521167,"(11) Mainland Fjords",7,0,0,7,0
"302",40617,"calcigorgia",1.00081086222095e-07,0,9732,27.0609526508333,41.0537037,"(13) Eastern Queen Charlotte Sound",14,8,0,6,0
"303",40635,"calcigorgia",1.40319200987567e-07,0,9737,62.0597969716667,91.80689655,"(11) Mainland Fjords",6,0,0,6,0
"304",40884,"calcigorgia",3.58395051041645e-08,0,9889,24,29,"(13) Eastern Queen Charlotte Sound",3,3,0,0,0
"305",40888,"calcigorgia",1.6695644073375e-07,0,9890,44.60789474,44.60789474,"(13) Eastern Queen Charlotte Sound",1,0,0,1,0
"306",40893,"calcigorgia",3.05256565649481e-08,0,9891,26.25,32,"(13) Eastern Queen Charlotte Sound",4,4,0,0,0
"307",40927,"calcigorgia",2.99565680029687e-08,0,9904,28,34,"(11) Mainland Fjords",2,2,0,0,0
"308",40931,"calcigorgia",1.15946349497234e-07,0,9905,82.6691558454545,132.25,"(11) Mainland Fjords",11,0,0,11,0
"309",41165,"calcigorgia",3.62115598110492e-08,0,9890,24.5,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"310",41180,"calcigorgia",3.59734573191563e-08,0,9895,25,28,"(11) Mainland Fjords",2,2,0,0,0
"311",41206,"calcigorgia",1.12708853077118e-07,0,9905,86.487222228,129.8666667,"(11) Mainland Fjords",5,0,0,5,0
"312",41209,"calcigorgia",6.97829859669545e-08,0,9906,119.785000006,142.775,"(11) Mainland Fjords",5,0,0,5,0
"313",41220,"calcigorgia",2.2731561478309e-08,0,9918,33,33,"(11) Mainland Fjords",1,1,0,0,0
"314",41463,"calcigorgia",1.74437849786564e-07,0,9895,32.66571084,43.05202958,"(11) Mainland Fjords",4,0,0,4,0
"315",41481,"calcigorgia",1.08710265708077e-07,0,9906,92.16,92.52,"(11) Mainland Fjords",2,0,0,2,0
"316",41482,"calcigorgia",1.44112267855616e-07,0,9906,63.6712962966667,85.98888889,"(11) Mainland Fjords",3,0,0,3,0
"317",41722,"calcigorgia",3.95463890886921e-08,0,9889,22.5,27,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"318",41724,"calcigorgia",1.58953497509215e-07,0,9890,47.18746496625,75.89571429,"(13) Eastern Queen Charlotte Sound",8,0,0,8,0
"319",41759,"calcigorgia",3.61176055619621e-08,0,9917,26,26,"(11) Mainland Fjords",1,1,0,0,0
"320",41987,"calcigorgia",2.88665366668074e-08,0,10046,30,30,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"321",42028,"calcigorgia",4.20046584202903e-08,0,10075,21,24,"(11) Mainland Fjords",2,2,0,0,0
"322",42255,"calcigorgia",3.81865088952906e-08,0,10046,23.5,27,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"323",42294,"calcigorgia",3.93348335252404e-08,0,10074,24,24,"(11) Mainland Fjords",1,1,0,0,0
"324",42295,"calcigorgia",3.67838418221764e-08,0,10075,24,30,"(11) Mainland Fjords",2,2,0,0,0
"325",42795,"calcigorgia",3.77606843604572e-08,0,10046,25,25,"(11) Mainland Fjords",1,1,0,0,0
"326",42823,"calcigorgia",3.40988001872086e-08,0,10062,26,30,"(11) Mainland Fjords",2,2,0,0,0
"327",42826,"calcigorgia",3.5424688335714e-08,0,10063,25,30,"(11) Mainland Fjords",2,2,0,0,0
"328",43060,"calcigorgia",3.50527521050558e-08,0,10203,25.5,29,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"329",43100,"calcigorgia",3.5424688335714e-08,0,10221,25,30,"(11) Mainland Fjords",2,2,0,0,0
"330",43600,"calcigorgia",3.40988001872086e-08,0,10203,26,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"331",43617,"calcigorgia",3.67838418221764e-08,0,10210,24,30,"(11) Mainland Fjords",2,2,0,0,0
"332",43620,"calcigorgia",1.91841660471208e-06,0,10211,28,28,"(11) Mainland Fjords",1,1,0,0,0
"333",43643,"calcigorgia",2.88665366668074e-08,0,10222,30,30,"(11) Mainland Fjords",1,1,0,0,0
"334",44159,"calcigorgia",1.83793421457523e-07,0,10367,19,19,"(11) Mainland Fjords",1,0,0,1,0
"335",44186,"calcigorgia",3.93348335252404e-08,0,10389,24,24,"(11) Mainland Fjords",1,1,0,0,0
"336",44456,"calcigorgia",1.83857115509327e-07,0,10389,18.7,18.7,"(11) Mainland Fjords",1,0,0,1,0
"337",44699,"calcigorgia",1.81835802955861e-06,0,10367,56.5691199371429,101.6019964,"(11) Mainland Fjords",7,0,0,7,19
"338",44702,"calcigorgia",1.7865448514214e-07,0,10368,27.729412645,33.6056338,"(11) Mainland Fjords",2,0,0,2,0
"339",44703,"calcigorgia",1.70017749318394e-07,0,10368,37.597800358,52.23947368,"(11) Mainland Fjords",5,0,0,5,0
"340",44704,"calcigorgia",3.23663622508719e-08,0,10368,26.5,33,"(11) Mainland Fjords",2,2,0,0,0
"341",44974,"calcigorgia",3.43371550568609e-08,0,10368,26,29,"(11) Mainland Fjords",2,2,0,0,0
"342",44980,"calcigorgia",8.17564596544183e-08,0,10369,43.69087793125,127.5608696,"(11) Mainland Fjords",5,1,0,4,4
"343",44981,"calcigorgia",7.21339610058892e-07,0,10369,35.2535714275,73.6,"(11) Mainland Fjords",4,2,0,2,12
"344",45001,"calcigorgia",3.26049455719084e-08,0,10382,25,30,"(11) Mainland Fjords",4,4,0,0,0
"345",45253,"calcigorgia",1.04694609512609e-07,0,10527,92.99651572,131.4230769,"(11) Mainland Fjords",7,0,0,7,0
"346",45258,"calcigorgia",3.44061090268055e-08,0,10528,27,27,"(11) Mainland Fjords",1,1,0,0,0
"347",45511,"calcigorgia",1.47210115461328e-07,0,10520,63,63.2,"(13) Eastern Queen Charlotte Sound",2,0,0,2,0
"348",45526,"calcigorgia",1.73535717721059e-07,0,10524,36.85,36.85,"(11) Mainland Fjords",1,0,0,1,0
"349",45528,"calcigorgia",8.84600047889829e-08,0,10524,108.692597406,134.75,"(11) Mainland Fjords",5,0,0,5,0
"350",45539,"calcigorgia",1.29487316247437e-07,0,10528,77.325,77.325,"(11) Mainland Fjords",1,0,0,1,0
"351",45542,"calcigorgia",3.61176055619621e-08,0,10528,26,26,"(11) Mainland Fjords",1,1,0,0,0
"352",45799,"calcigorgia",1.64056380624547e-07,0,10520,44.667380952,65.7,"(13) Eastern Queen Charlotte Sound",5,0,0,5,0
"353",45803,"calcigorgia",1.22748737510283e-07,0,10521,82.214285715,91.6,"(13) Eastern Queen Charlotte Sound",2,0,0,2,0
"354",45814,"calcigorgia",1.36282833285492e-07,0,10524,72.7,77.4,"(11) Mainland Fjords",2,0,0,2,0
"355",45815,"calcigorgia",1.06272150897781e-07,0,10524,94.3,94.3,"(11) Mainland Fjords",1,0,0,1,0
"356",45818,"calcigorgia",1.53001095059372e-07,0,10525,49.260169585,75,"(11) Mainland Fjords",16,0,0,16,0
"357",46387,"calcigorgia",1.46184990397366e-07,0,10683,57.675,101.4,"(11) Mainland Fjords",4,0,0,4,0
"358",46391,"calcigorgia",1.64042533218369e-07,0,10684,41.9158081766667,76.40389805,"(11) Mainland Fjords",6,0,0,6,0
"359",46392,"calcigorgia",1.83223571279993e-07,0,10684,20.26666667,20.26666667,"(11) Mainland Fjords",1,0,0,1,0
"360",46642,"calcigorgia",2.05571535996971e-08,0,10674,34,34,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"361",46644,"calcigorgia",3.07800121780917e-08,0,10675,29,29,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"362",46664,"calcigorgia",4.49326252857106e-08,0,10680,20,20,"(11) Mainland Fjords",1,1,0,0,0
"363",46672,"calcigorgia",3.839455669946e-08,0,10682,23.5,26,"(11) Mainland Fjords",2,2,0,0,0
"364",46673,"calcigorgia",7.20967360377071e-08,0,10682,116.90000791,141.9163934,"(11) Mainland Fjords",10,0,0,10,0
"365",46674,"calcigorgia",1.06360387839864e-07,0,10683,89.9182138053846,120.8548387,"(11) Mainland Fjords",13,0,0,13,0
"366",46679,"calcigorgia",1.1838397072611e-07,0,10684,85.6,85.6,"(11) Mainland Fjords",1,0,0,1,0
"367",46929,"calcigorgia",3.89741189933728e-08,0,10675,23,27,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"368",46930,"calcigorgia",3.08104470178237e-08,0,10675,26,35,"(13) Eastern Queen Charlotte Sound",4,4,0,0,0
"369",46958,"calcigorgia",7.14605123584375e-08,0,10682,117.7162655125,152.2994565,"(11) Mainland Fjords",8,0,0,8,0
"370",47215,"calcigorgia",3.6011674128355e-08,0,10676,23,27,"(13) Eastern Queen Charlotte Sound",4,4,0,0,0
"371",47245,"calcigorgia",3.86589848460816e-08,0,10685,23,28,"(11) Mainland Fjords",2,2,0,0,0
"372",47566,"calcigorgia",2.2731561478309e-08,0,10863,33,33,"(11) Mainland Fjords",1,1,0,0,0
"373",47817,"calcigorgia",2.88665366668074e-08,0,10845,30,30,"(11) Mainland Fjords",1,1,0,0,0
"374",47820,"calcigorgia",1.54255823277607e-07,0,10846,51.8684049785714,86.4,"(11) Mainland Fjords",7,0,0,7,0
"375",48414,"calcigorgia",3.61176055619621e-08,0,10863,26,26,"(11) Mainland Fjords",1,1,0,0,0
"376",48626,"calcigorgia",4.08395618479682e-08,0,10990,23,23,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"377",48671,"calcigorgia",3.5424688335714e-08,0,11016,25,30,"(11) Mainland Fjords",2,2,0,0,0
"378",48677,"calcigorgia",4.74853147613801e-08,0,11021,18,18,"(11) Mainland Fjords",1,1,0,0,0
"379",48885,"calcigorgia",4.08395618479682e-08,0,10990,23,23,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"380",49148,"calcigorgia",3.35867497314974e-08,0,10990,26.5,29,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"381",49431,"calcigorgia",3.26267270757335e-08,0,10994,28,28,"(11) Mainland Fjords",1,1,0,0,0
"382",49701,"calcigorgia",1.54338967709039e-07,0,11152,55.164927972,62.70918367,"(11) Mainland Fjords",5,0,0,5,0
"383",49702,"calcigorgia",1.69756524025592e-07,0,11152,38.835324795,49.78820533,"(11) Mainland Fjords",4,0,0,4,0
"384",49743,"calcigorgia",3.12824730946886e-08,0,11174,27,34,"(11) Mainland Fjords",2,2,0,0,0
"385",50271,"calcigorgia",1.785135849493e-07,0,11171,29.4,29.4,"(11) Mainland Fjords",1,0,0,1,0
"386",50532,"calcigorgia",1.08892673175227e-07,0,11171,92.4222222233333,112.5,"(11) Mainland Fjords",3,0,0,3,0
"387",51022,"calcigorgia",3.37924654279115e-08,0,11304,26,31,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"388",51044,"calcigorgia",3.44061090268055e-08,0,11311,27,27,"(11) Mainland Fjords",1,1,0,0,0
"389",51072,"calcigorgia",4.13945181314401e-08,0,11330,21.5,23,"(11) Mainland Fjords",2,2,0,0,0
"390",51077,"calcigorgia",4.91150233570387e-08,0,11331,136.379798,151.1727273,"(11) Mainland Fjords",3,0,0,3,0
"391",51284,"calcigorgia",1.57519005944963e-07,0,11302,51.6456714866667,62.71969697,"(13) Eastern Queen Charlotte Sound",3,0,0,3,0
"392",51285,"calcigorgia",1.62043922661514e-07,0,11302,49.7,49.7,"(13) Eastern Queen Charlotte Sound",1,0,0,1,0
"393",51336,"calcigorgia",3.26267270757335e-08,0,11330,28,28,"(11) Mainland Fjords",1,1,0,0,0
"394",51339,"calcigorgia",3.4609661913397e-08,0,11331,26,27,"(11) Mainland Fjords",2,2,0,0,0
"395",51343,"calcigorgia",9.01367030140652e-08,0,11332,103.9,114.7,"(11) Mainland Fjords",2,0,0,2,0
"396",51549,"calcigorgia",4.12194861534772e-08,0,11302,21.5,25,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"397",51573,"calcigorgia",3.35440632546435e-08,0,11310,22.8333333333333,28,"(11) Mainland Fjords",6,6,0,0,0
"398",51581,"calcigorgia",3.40988001872086e-08,0,11314,26,30,"(11) Mainland Fjords",2,2,0,0,0
"399",51600,"calcigorgia",3.44061090268055e-08,0,11330,27,27,"(11) Mainland Fjords",1,1,0,0,0
"400",51809,"calcigorgia",1.7416235028441e-07,0,11460,34.2166666666667,45.3,"(13) Eastern Queen Charlotte Sound",3,0,0,3,0
"401",51810,"calcigorgia",4.34710261423451e-08,0,11460,20,22,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"402",52085,"calcigorgia",1.09990680343638e-07,0,11460,22.39243327,27.14242424,"(13) Eastern Queen Charlotte Sound",7,2,0,5,0
"403",52086,"calcigorgia",1.64881687498976e-07,0,11461,41.8559544157143,63.76385542,"(13) Eastern Queen Charlotte Sound",7,0,0,7,0
"404",52353,"calcigorgia",4.12194861534772e-08,0,11460,21.5,25,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"405",52636,"calcigorgia",3.61176055619621e-08,0,11463,26,26,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"406",52650,"calcigorgia",0.081865859001461,0.0833333333333333,11470,26,30,"(11) Mainland Fjords",2,2,0,0,0
"407",52655,"calcigorgia",3.26267270757335e-08,0,11471,28,28,"(11) Mainland Fjords",1,1,0,0,0
"408",52889,"calcigorgia",3.90398721779993e-08,0,11617,23,26,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"409",53135,"calcigorgia",4.74853147613801e-08,0,11611,18,18,"(10 Aristazabal Banks Upwelling",1,1,0,0,0
"410",53140,"calcigorgia",4.36388960949943e-08,0,11612,21,21,"(10 Aristazabal Banks Upwelling",1,1,0,0,0
"411",53195,"calcigorgia",3.5424688335714e-08,0,11630,25,30,"(11) Mainland Fjords",2,2,0,0,0
"412",53222,"calcigorgia",3.33832009850284e-08,0,11648,26.5,30,"(11) Mainland Fjords",2,2,0,0,0
"413",53433,"calcigorgia",3.93348335252404e-08,0,11619,24,24,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"414",53689,"calcigorgia",1.52869930913049e-07,0,11616,53.554142697,62.35284553,"(13) Eastern Queen Charlotte Sound",10,0,0,10,0
"415",53727,"calcigorgia",1.77386232906854e-07,0,11629,31.26666667,31.26666667,"(11) Mainland Fjords",1,0,0,1,0
"416",53954,"calcigorgia",3.1964995646468e-08,0,11774,25.5,30,"(13) Eastern Queen Charlotte Sound",4,4,0,0,0
"417",54229,"calcigorgia",4.49326252857106e-08,0,11779,20,20,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"418",54264,"calcigorgia",3.77606843604572e-08,0,11806,25,25,"(11) Mainland Fjords",1,1,0,0,0
"419",54511,"calcigorgia",3.95463890886921e-08,0,11788,22.5,27,"(11) Mainland Fjords",2,2,0,0,0
"420",54718,"calcigorgia",3.61176055619621e-08,0,11771,26,26,"(10 Aristazabal Banks Upwelling",1,1,0,0,0
"421",54720,"calcigorgia",1.58195249012003e-07,0,11771,50.1415109485714,67.31666667,"(10 Aristazabal Banks Upwelling",7,0,0,7,0
"422",54767,"calcigorgia",2.39123635258773e-09,0,11789,22.5,27,"(11) Mainland Fjords",2,2,0,0,12
"423",54964,"calcigorgia",3.28017705202027e-08,0,11926,27,29,"(10 Aristazabal Banks Upwelling",2,2,0,0,0
"424",54975,"calcigorgia",1.47330237384943e-07,0,11929,50.79848731625,71.448,"(10 Aristazabal Banks Upwelling",24,0,0,24,0
"425",55000,"calcigorgia",3.33832009850284e-08,0,11937,26.5,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"426",55003,"calcigorgia",2.88665366668074e-08,0,11938,30,30,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"427",55005,"calcigorgia",3.44377885217046e-08,0,11938,25.5,31,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"428",55006,"calcigorgia",2.88665366668074e-08,0,11939,30,30,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"429",55241,"calcigorgia",3.44377885217046e-08,0,11932,25.5,31,"(10 Aristazabal Banks Upwelling",2,2,0,0,0
"430",55261,"calcigorgia",4.12194861534772e-08,0,11939,21.5,25,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"431",55266,"calcigorgia",3.77606843604572e-08,0,11943,25,25,"(11) Mainland Fjords",1,1,0,0,0
"432",55512,"calcigorgia",6.30028682578467e-08,0,11938,126.5410528,147.6271605,"(13) Eastern Queen Charlotte Sound",2,0,0,2,0
"433",55513,"calcigorgia",8.50413385285955e-08,0,11938,106.98758703,124.6409836,"(13) Eastern Queen Charlotte Sound",10,0,0,10,0
"434",55514,"calcigorgia",1.09819805954887e-07,0,11938,25.16462833,44.52325581,"(13) Eastern Queen Charlotte Sound",4,1,0,3,0
"435",55733,"calcigorgia",4.08395618479682e-08,0,11926,23,23,"(10 Aristazabal Banks Upwelling",1,1,0,0,0
"436",55766,"calcigorgia",1.733218188626e-07,0,11937,33.6682469866667,48.53655914,"(13) Eastern Queen Charlotte Sound",3,0,0,3,0
"437",55767,"calcigorgia",9.54772027893989e-09,0,11937,173.954386,173.954386,"(13) Eastern Queen Charlotte Sound",1,0,0,1,0
"438",55768,"calcigorgia",2.69167823009058e-08,0,11938,155.0923012,172.6322368,"(13) Eastern Queen Charlotte Sound",8,0,0,8,0
"439",55783,"calcigorgia",3.67838418221764e-08,0,11947,24,30,"(11) Mainland Fjords",2,2,0,0,0
"440",56001,"calcigorgia",2.92409586476233e-08,0,12088,28.5,34,"(10 Aristazabal Banks Upwelling",2,2,0,0,0
"441",56017,"calcigorgia",1.20341284477346e-09,0,12095,183.790539125,191.115625,"(13) Eastern Queen Charlotte Sound",4,0,0,4,0
"442",56251,"calcigorgia",3.77139966170988e-08,0,12088,24,26,"(10 Aristazabal Banks Upwelling",2,2,0,0,0
"443",56292,"calcigorgia",3.93348335252404e-08,0,12124,24,24,"(11) Mainland Fjords",1,1,0,0,0
"444",56494,"calcigorgia",3.28906885038505e-08,0,12088,25.6666666666667,30,"(10 Aristazabal Banks Upwelling",3,3,0,0,0
"445",56503,"calcigorgia",3.98277114388645e-08,0,12093,22.5,26,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
