"","PU_4Km_ID","raw_score","obs_score","UpperOceanSR","depth","max_depth","dive_samps","hook_samps","mid_samps","deep_samps","normalized_obs_score","normalized_score","rockfish_rank","rockfish_hotspot","rockfish_hotspot2"
"180",10685,1.58892114642161,0.284276496560981,"(11) Mainland Fjords",23,28,2,0,0,0,0.177589324360499,0.303158952870242,9,1,1
"181",10700,0.153830938262059,0,"(11) Mainland Fjords",138.5,138.5,0,1,0,0,0,0.0293502457737437,1,0,1
"182",10845,0.477724704076347,0.0358372086827627,"(11) Mainland Fjords",32.8947368421053,41,1,1,0,0,0.0223877307970581,0.0911477082259206,3,0,1
"183",10846,0.594147078685072,0.415486369727782,"(11) Mainland Fjords",54.8124860300595,86.4,0,1,7,0,0.259556961527157,0.113360569610851,4,0,1
"184",10859,0.194161262304663,0.0326844048266773,"(11) Mainland Fjords",122.5,213.5,0,3,0,0,0.0204181542987658,0.0370450888017999,1,0,1
"185",10862,0.153830938262059,0,"(11) Mainland Fjords",138.5,138.5,0,1,0,0,0,0.0293502457737437,1,0,1
"186",10863,0.21434448665742,0.0361307223192195,"(11) Mainland Fjords",19.8,33,5,0,0,0,0.022571090621101,0.0408959565268012,1,0,1
"187",10990,0.910935515123427,0.317712248231089,"(13) Eastern Queen Charlotte Sound",23.2,29,5,0,0,0,0.198476849781744,0.173802367423372,6,0,1
"188",10994,0.214191856663864,0.0366213851742954,"(11) Mainland Fjords",29.1118421052632,63.5,2,4,0,0,0.0228776108082282,0.040866835415834,1,0,1
"189",11012,0.234131337296958,0.0389298669087857,"(11) Mainland Fjords",49,49,0,1,0,0,0.0243197339400599,0.0446711979439046,2,0,1
"190",11016,0.565843587155344,0.31453236597082,"(11) Mainland Fjords",61,212,2,3,0,0,0.196490357233192,0.107960391714013,4,0,1
"191",11021,0.462146214800772,0.137849511359189,"(11) Mainland Fjords",60.6578947368421,188.5,2,1,0,0,0.0861154611156956,0.0881754030824466,3,0,1
"192",11152,0.770079988715117,0.056554578270061,"(11) Mainland Fjords",48.7599668866667,62.70918367,0,1,9,0,0.0353300025361705,0.1469277714196,5,0,1
"193",11171,0.484688974663868,0.00973246672719646,"(11) Mainland Fjords",75.2430561115625,112.5,0,3,4,0,0.006079933485015,0.0924764594881043,3,0,1
"194",11174,1.08724674905858,0.389597900135137,"(11) Mainland Fjords",27,34,2,0,0,0,0.243384270927324,0.207441751718443,7,0,1
"195",11302,1.62795776599533,0.401945995907221,"(13) Eastern Queen Charlotte Sound",39.4191328892708,62.7197,2,0,4,0,0.251098204410505,0.310606962949418,9,1,1
"196",11304,0.434121877041394,0.11144651976539,"(13) Eastern Queen Charlotte Sound",26,31,2,0,0,0,0.069621345369363,0.0828284864597128,3,0,1
"197",11310,1.71961623111791,0.331975366494828,"(11) Mainland Fjords",33.1083336666667,80,6,5,0,0,0.207387109920637,0.328094982648089,9,1,1
"198",11311,0.315864004771471,0.0181672712241,"(11) Mainland Fjords",27,27,1,0,0,0,0.011349209172028,0.0602654204405133,2,0,1
"199",11314,0.581388814973572,0.127701816832884,"(11) Mainland Fjords",19.6666677192983,30,3,0,0,0,0.0797761321998541,0.110926350722185,4,0,1
"200",11328,0.163729558079035,0,"(11) Mainland Fjords",88.5,88.5,0,1,0,0,0,0.0312388575688181,1,0,1
"201",11330,0.155057872472006,0.01635054410169,"(11) Mainland Fjords",21.6,28,5,0,0,0,0.0102142882548252,0.0295843392598591,1,0,1
"202",11331,1.74577805664993,0.786744467002752,"(11) Mainland Fjords",84.298920125,151.1727273,5,1,3,0,0.491484241678801,0.333086540379776,9,1,1
"203",11332,0.411327874228309,0.022709089030125,"(11) Mainland Fjords",69.10625,114.7,1,0,2,0,0.014186511465035,0.0784794940379688,3,0,1
"204",11455,0.247279916015004,0.0655933483670177,"(10 Aristazabal Banks Upwelling",21.9649115789474,41,2,1,0,0,0.0409765793513033,0.0471798871666971,2,0,1
"205",11460,1.87768729542432,0.581309404725838,"(13) Eastern Queen Charlotte Sound",23.8368343855787,45.3,8,0,9,0,0.363147659685332,0.358254225252505,9,1,1
"206",11461,2.24161343354881,0.530325992346864,"(13) Eastern Queen Charlotte Sound",41.8559529438095,63.76386,0,0,7,0,0.331297999697587,0.427689682892677,10,1,1
"207",11463,2.10049780753475,0.521939006783634,"(13) Eastern Queen Charlotte Sound",39.85,85,2,1,0,0,0.326058596800711,0.400765461063045,10,1,1
"208",11470,1.91896578560178,0.47572775813801,"(11) Mainland Fjords",26,30,2,0,0,0,0.297190137662827,0.366129974081481,9,1,1
"209",11471,1.73134150349631,0.276337039191794,"(11) Mainland Fjords",16.6666677192983,28,3,0,0,0,0.172629495155342,0.330332111472486,9,1,1
"210",11611,0.326983291629893,0.0198420737959326,"(10 Aristazabal Banks Upwelling",24.0526315789474,41,1,1,0,0,0.0123954689253565,0.0623869299743595,2,0,1
"211",11612,0.241895204979588,0.0976394882775563,"(10 Aristazabal Banks Upwelling",18.8947368421053,21,2,1,0,0,0.0609960055223789,0.0461525087076199,2,0,1
"212",11616,2.51551423446501,0.412737411321246,"(13) Eastern Queen Charlotte Sound",54.7952060442083,68,0,5,10,0,0.257839669833972,0.47994871423799,10,1,1
"213",11617,0.386897293783107,0.10302317335297,"(13) Eastern Queen Charlotte Sound",28.8377196491228,63.5,3,2,0,0,0.0643592276201553,0.0738182500218895,3,0,1
"214",11619,0.702237082205083,0.109601717244274,"(13) Eastern Queen Charlotte Sound",24,24,1,0,0,0,0.0684688855731194,0.133983652358957,5,0,1
"215",11629,3.01590871322034,0.652561769341342,"(11) Mainland Fjords",38.29444444625,65,0,1,1,0,0.407659462258645,0.575421712720737,10,1,1
"216",11630,0.955338473325539,0.243625499902798,"(11) Mainland Fjords",30.7894736842105,50,2,2,0,0,0.152194389786445,0.182274250589638,6,0,1
"217",11648,0.281661152729483,0.0422723665711587,"(11) Mainland Fjords",26.5,30,2,0,0,0,0.0264078146076387,0.053739671297092,2,0,1
"218",11771,1.56639290783123,0.19834902651982,"(10 Aristazabal Banks Upwelling",38.6063305838095,67.31667,2,0,7,0,0.123909890664005,0.298860667057602,8,0,1
"219",11774,1.86993222217064,0.805234302085085,"(13) Eastern Queen Charlotte Sound",25.5,30,4,0,0,0,0.503034958532047,0.356774592425972,9,1,1
"220",11779,0.265580012508558,0.125909796080988,"(13) Eastern Queen Charlotte Sound",18.5,20,2,0,0,0,0.0786566455084844,0.0506714626315363,2,0,1
"221",11780,0.472625729528592,0.0910950369688368,"(13) Eastern Queen Charlotte Sound",6.5,8,2,0,0,0,0.0569076454212603,0.090174846993574,3,0,1
"222",11785,0.372645875350407,0.0430273504237544,"(11) Mainland Fjords",15,15,2,0,0,0,0.0268794577927333,0.0710991439802189,2,0,1
"223",11788,0.661191055714058,0.193065881557021,"(11) Mainland Fjords",16.6666677192983,27,3,0,0,0,0.120609476610109,0.1261522565477,4,0,1
"224",11789,0.929548696450047,0.895431952810113,"(11) Mainland Fjords",118.86512859919,437.8952156,2,0,0,36,0.559382001094272,0.177353678055287,6,0,1
"225",11806,0.298785990632605,0.0807718637110291,"(11) Mainland Fjords",15,25,3,0,0,0,0.0504586938326186,0.0570070127497971,2,0,1
"226",11926,0.477013734407775,0.0956139328653963,"(10 Aristazabal Banks Upwelling",23.25,29,4,0,0,0,0.0597306282525311,0.0910120584356638,3,0,1
"227",11929,0.631478673920128,0.0578142050420684,"(10 Aristazabal Banks Upwelling",50.7984882108333,71.448,0,0,24,0,0.0361168993429531,0.12048326877432,4,0,1
"228",11932,1.75192178148646,0.474503699675545,"(10 Aristazabal Banks Upwelling",25.5,31,2,0,0,0,0.296425460603849,0.334258735231837,9,1,1
"229",11937,0.452705619611179,0.0263451821938843,"(13) Eastern Queen Charlotte Sound",51.1004385329167,173.9544,2,1,4,0,0.0164580018487829,0.0863741803102567,3,0,1
"230",11938,0.781712784968684,0.141223621685182,"(13) Eastern Queen Charlotte Sound",76.1869544593841,172.6322368,6,3,23,0,0.0882232891646539,0.149147256218532,5,0,1
"231",11939,1.09663322825963,0.330101940844649,"(13) Eastern Queen Charlotte Sound",17.5,30,6,0,0,0,0.206216769074736,0.209232649405303,7,0,1
"232",11943,1.42746855121694,0.641485448635734,"(11) Mainland Fjords",20,25,2,0,0,0,0.400740014698592,0.272354529497403,8,0,1
"233",11944,1.58733932705389,0.685194165332457,"(11) Mainland Fjords",64,84,0,1,0,0,0.428045126309078,0.302857148904561,9,1,1
"234",11947,0.210130842337272,0.101470139408511,"(11) Mainland Fjords",24,30,2,0,0,0,0.0633890374980668,0.040092012289077,1,0,1
"235",12088,0.756822405236862,0.173888823224446,"(10 Aristazabal Banks Upwelling",24.625,34,8,0,0,0,0.108629447048385,0.14439828458263,5,0,1
"236",12093,2.05603015987204,0.999480872120076,"(13) Eastern Queen Charlotte Sound",22.5,27,4,0,0,0,0.624382018697671,0.392281235440904,9,1,1
"237",12095,0.743515550856223,0,"(13) Eastern Queen Charlotte Sound",183.790526083333,191.115625,0,0,4,0,0,0.141859397080807,5,0,1
"238",12096,1.05375671309038,0.408816792111028,"(13) Eastern Queen Charlotte Sound",20.6000007142857,27,7,1,0,0,0.255390434230465,0.201052004651024,7,0,1
"239",12124,0.000699964798921266,0,"(11) Mainland Fjords",14.6666677192983,24,3,0,0,0,0,0.000133550111007646,1,0,0
"240",12242,5.24121465448422,1.13763722791762,"(10 Aristazabal Banks Upwelling",32.8705491572812,75.59298246,2,0,20,0,0.710689167473623,1,10,1,1
"241",12251,1.1516790211311,0.351175373760336,"(13) Eastern Queen Charlotte Sound",21,25,2,0,0,0,0.219381475825828,0.219735137187285,7,0,1
"242",12253,0.73709668026972,0.220450980999969,"(13) Eastern Queen Charlotte Sound",28.7513893333333,63.5,2,6,0,0,0.137717121337872,0.140634705666764,5,0,1
"243",12254,0.554477862216124,0.236315842015434,"(13) Eastern Queen Charlotte Sound",19.6666677192983,31,3,0,0,0,0.147628000298649,0.105791862911345,4,0,1
"244",12258,0.760960718895306,0.0830059977913334,"(11) Mainland Fjords",28.8593834895139,69.57073171,3,0,3,0,0.0518543715149165,0.145187856071541,5,0,1
"245",12284,0.0151016369145544,0.000449387110333061,"(11) Mainland Fjords",15.6666677192983,26,3,0,0,0,0.000280734968475475,0.00288132387434922,1,0,0
"246",12400,1.95372644811009,0.663551156554686,"(10 Aristazabal Banks Upwelling",29.5489743597917,41,2,2,1,0,0.414524601916559,0.372762150933572,9,1,1
"247",12401,0.420484714135818,0.195278976555113,"(10 Aristazabal Banks Upwelling",18,20,0,1,0,0,0.121992011044758,0.0802265775884726,3,0,1
"248",12409,1.28429873450312,0.320533496136156,"(11) Mainland Fjords",22,25,3,0,0,0,0.200239301181615,0.24503837739298,8,0,1
"249",12410,2.95240624529498,1.40760016014135,"(13) Eastern Queen Charlotte Sound",22.4210526315789,38,2,2,0,0,0.879336717714227,0.563305729668788,10,1,1
"250",12411,1.55138027227787,0.480554272270526,"(13) Eastern Queen Charlotte Sound",30.6546780841229,90,14,3,36,0,0.300205291550606,0.295996324239565,8,0,1
"251",12412,0.68520046928636,0.152510516216494,"(11) Mainland Fjords",15.2,23,5,0,0,0,0.0952742835246957,0.130733143833391,4,0,1
"252",12415,0.740728021203026,0.185980448142735,"(11) Mainland Fjords",22,26,2,0,0,0,0.116183161568006,0.141327549057599,5,0,1
"253",12416,0.178896086387298,0.0200125479221702,"(11) Mainland Fjords",25,30,2,0,0,0,0.0125019651896123,0.0341325624269633,1,0,1
"254",12417,0,0.246583606260438,"(11) Mainland Fjords",420.051401209091,457.5016208,0,0,0,110,0.154042337526743,0,1,0,0
"255",12419,0.568081325254576,0.10333158539215,"(11) Mainland Fjords",50.2267494458429,100.3557,2,2,29,0,0.0645518945705549,0.108387342000684,4,0,1
"256",12558,1.27700182788643,0.419983351938984,"(10 Aristazabal Banks Upwelling",18.9473684210526,37,2,1,0,0,0.262366254740665,0.24364616068412,7,0,1
"257",12559,0.338652201255028,0.065669907511807,"(10 Aristazabal Banks Upwelling",17.5263157894737,42,2,3,0,0,0.0410244063329962,0.0646133050409008,2,0,1
"258",12565,0.979470254773034,0.217151098037407,"(11) Mainland Fjords",22.5,28,2,0,0,0,0.135655663592052,0.186878485111277,6,0,1
"259",12566,1.43840194899999,0.703838372588753,"(11) Mainland Fjords",29.0263157894737,55,4,1,0,0,0.439692280435211,0.274440572238219,8,0,1
"260",12570,0.633872430095298,0.341677892011779,"(11) Mainland Fjords",27.5,33,2,0,0,0,0.213448338942348,0.120939986602719,4,0,1
"261",12574,0.653964272271384,0.250497888284784,"(11) Mainland Fjords",25.5,31,2,0,0,0,0.156487614250177,0.124773419022606,4,0,1
"262",12734,1.19907459856761,0.369365515200583,"(11) Mainland Fjords",53.839947264875,91,0,1,10,0,0.230744972166449,0.228777998539274,7,0,1
"263",12739,0.372451130631622,0.297919055177885,"(11) Mainland Fjords",294.763169545532,426.1416,0,0,0,47,0.186111916965354,0.0710619875705654,2,0,1
"264",12741,2.80536561582782,1.13595568143909,"(11) Mainland Fjords",93.0542075459821,374.4818179,5,2,0,14,0.709638694759149,0.535251044035686,10,1,1
"265",12742,0.150199031772723,0.0742192325723605,"(11) Mainland Fjords",25,30,2,0,0,0,0.0463652237400248,0.0286572944773819,1,0,1
"266",12743,0.46233059778023,0.291176259266759,"(11) Mainland Fjords",19.8,31,5,0,0,0,0.181899649737343,0.0882105825192019,3,0,1
"267",12759,1.03141046120511,0.665984647283142,"(11) Mainland Fjords",17,30,3,0,0,0,0.416044818957123,0.196788441076854,7,0,1
"268",12895,0.679154662999674,0.955068419823913,"(11) Mainland Fjords",164.6220372625,269.7604305,0,2,0,11,0.596637279009786,0.12957963139682,4,0,1
"269",12897,2.40468815876226,0.932187631544639,"(11) Mainland Fjords",55.9211315882795,207.8218,2,0,23,9,0.582343505938468,0.458803601318807,10,1,1
"270",13034,2.06881973855561,1.08181532948124,"(10 Aristazabal Banks Upwelling",23,29,2,0,0,0,0.675816874660942,0.394721429084304,10,1,1
"271",13035,0.314386616798141,0.02725090683615,"(10 Aristazabal Banks Upwelling",18,18,1,0,0,0,0.017023813758042,0.0599835415115391,2,0,1
"272",13050,1.27856427131432,0.543077375312676,"(11) Mainland Fjords",90.729118128883,551.5663,3,0,0,36,0.339263869239935,0.243944267808306,8,0,1
"273",13054,1.36183586760177,0.444433775790786,"(11) Mainland Fjords",171.529530228333,207.1087045,0,0,0,30,0.277640589076067,0.259832110947149,8,0,1
"274",13055,2.84663936215812,0.822084270237064,"(11) Mainland Fjords",177.6559855,186.837,0,0,2,0,0.513561240148029,0.543125887760125,10,1,1
"275",13193,1.11261080311136,0.38920347604577,"(11) Mainland Fjords",22,27,2,0,0,0,0.243137871705477,0.212281098267831,7,0,1
"276",13194,1.43471822057498,0.636126844932343,"(11) Mainland Fjords",23.5,29,2,0,0,0,0.397392461092462,0.273737733551417,8,0,1
"277",13206,0.898233184332356,0.238114443707318,"(11) Mainland Fjords",18.6833343333334,30,3,0,0,0,0.148751598144828,0.171378820282405,6,0,1
"278",13207,0.417935821421212,0.0165246970650528,"(11) Mainland Fjords",71.0964907381818,114.6,0,0,11,0,0.0103230827118876,0.0797402604115135,3,0,1
"279",13212,1.39263935770615,0.628311572667393,"(11) Mainland Fjords",82.7499653199109,157.8731092,0,2,0,14,0.392510211106916,0.265709277240659,8,0,1
"280",13213,2.33282987589341,0.955155750613488,"(11) Mainland Fjords",61.7998113805262,120.3085366,4,6,26,0,0.596691835106066,0.445093366648801,10,1,1
"281",13361,0.166405855649223,0.0407174304195203,"(11) Mainland Fjords",17.6666677192983,27,6,0,0,0,0.0254364361647011,0.0317494830147533,1,0,1
"282",14312,2.25543713965481,0.671582914791552,"(11) Mainland Fjords",21,36,3,0,0,0,0.419542092057204,0.430327183361042,10,1,1
"283",14314,0.251397042213297,0.0426698363195256,"(11) Mainland Fjords",20.3333322807017,34,3,0,0,0,0.0266561164719157,0.0479654161842446,2,0,1
