Descriptive ID,Date,Transect.Transect Number,Depth,GlassSponge1,GlassSponge2,GlassSponge3,Species,TL,Multiplier,PU_1Km_ID,PU_4Km_ID,UpperOceanSR,RCA_DistKM,RCA_Name,RCA
kbp-11-06-2018,11-Jun-18,1,31,1,2,2,quillback,10,10,55005,11938,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-11-06-2018,11-Jun-18,1,31,1,2,2,yellowtail,20,10,55005,11938,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-11-06-2018,11-Jun-18,1,31,1,2,2,yellowtail,25,4,55005,11938,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-11-06-2018,11-Jun-18,1,31,1,2,2,yellowtail,15,4,55005,11938,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-11-06-2018,11-Jun-18,1,31,1,2,2,tiger,38,1,55005,11938,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-11-06-2018,11-Jun-18,1,31,1,2,2,quillback,15,2,55005,11938,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-11-06-2018,11-Jun-18,1,31,1,2,2,quillback,45,1,55005,11938,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-11-06-2018,11-Jun-18,1,31,1,2,2,china,32,1,55005,11938,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-11-06-2018,11-Jun-18,1,31,1,2,2,quillback,40,1,55005,11938,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,tiger,38,1,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,china,34,3,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,lingcod,130,1,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,lingcod,77,4,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,lingcod,110,2,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,tiger,30,2,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,quillback,36,4,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,quillback,18,2,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,lingcod,60,2,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,quillback,24,6,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,quillback,33,3,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,yelloweye,100,1,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,tiger,22,5,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,kelp greenling,33,3,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,yellowtail,18,150,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,ratfish,75,1,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,yellowtail,22,150,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,yellowtail,14,150,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,tiger,16,3,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,yellowtail,14,60,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,widow,20,200,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,widow,16,150,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,bocaccio,22,30,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kbp-13-05-2019,13-May-19,1,28,0,0,0,yellowtail,20,50,58580,12411,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kcr-12-09-2020,12-Sep-20,1,28,0,0,0,copper,30,1,37546,9268,(11) Mainland Fjords,45.64,Fish Egg Inlet,out
kcr-12-09-2020,12-Sep-20,1,28,0,0,0,puget sound,15,10,37546,9268,(11) Mainland Fjords,45.64,Fish Egg Inlet,out
kcr-12-09-2020,12-Sep-20,1,28,0,0,0,yellowtail,35,30,37546,9268,(11) Mainland Fjords,45.64,Fish Egg Inlet,out
kcr-12-09-2020,12-Sep-20,1,28,0,0,0,copper,22,1,37546,9268,(11) Mainland Fjords,45.64,Fish Egg Inlet,out
kcr-12-09-2020,12-Sep-20,1,28,0,0,0,dusky,35,1,37546,9268,(11) Mainland Fjords,45.64,Fish Egg Inlet,out
kcr-12-09-2020,12-Sep-20,1,28,0,0,0,quillback,28,1,37546,9268,(11) Mainland Fjords,45.64,Fish Egg Inlet,out
kcr-12-09-2020,12-Sep-20,1,28,0,0,0,quillback,20,1,37546,9268,(11) Mainland Fjords,45.64,Fish Egg Inlet,out
kcr-12-09-2020,12-Sep-20,1,28,0,0,0,dusky,40,20,37546,9268,(11) Mainland Fjords,45.64,Fish Egg Inlet,out
kcr-12-09-2020,12-Sep-20,1,28,0,0,0,lingcod,50,1,37546,9268,(11) Mainland Fjords,45.64,Fish Egg Inlet,out
kcr-12-09-2020,12-Sep-20,1,28,0,0,0,copper,20,1,37546,9268,(11) Mainland Fjords,45.64,Fish Egg Inlet,out
kd13_001,12-Aug-13,1,12,,,,china,32,1,59855,12559,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_001,12-Aug-13,1,12,,,,quillback,15,1,59855,12559,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_001,12-Aug-13,1,12,,,,quillback,28,1,59855,12559,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_001,12-Aug-13,1,12,,,,copper,35,1,59855,12559,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_001,12-Aug-13,1,12,,,,quillback,32,1,59855,12559,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_001,12-Aug-13,1,12,,,,kelp greenling,35,1,59855,12559,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_001,12-Aug-13,1,12,,,,kelp greenling,20,1,59855,12559,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_001,12-Aug-13,1,12,,,,quillback,15,1,59855,12559,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,25,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,15,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,17,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,china,20,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,china,33,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,28,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,china,30,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,china,27,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,kelp greenling,40,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,12,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,8,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,20,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,china,30,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,china,33,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,china,32,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,20,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,20,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,20,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,china,30,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,copper,35,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,12,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,30,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,copper,4,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,25,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,25,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,30,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,25,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,8,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,27,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,8,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,copper,43,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,copper,42,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,copper,4,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,8,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,copper,4,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,copper,4,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,copper,4,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,28,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,12,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,20,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,20,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,20,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,20,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,20,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,22,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,copper,4,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,12,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,20,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,12,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,12,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,12,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,12,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,12,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,puget sound,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,puget sound,10,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,quillback,8,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_002,12-Aug-13,1,15,,,,yellowtail,12,1,59079,12558,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,quillback,8,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,6,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,4,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,6,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,quillback,8,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,7,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,8,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,quillback,14,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,8,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,quillback,26,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,6,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,6,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,6,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,8,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,china,8,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,china,10,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,6,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,quillback,10,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,4,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,4,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,5,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,copper,7,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,quillback,8,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,quillback,12,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,quillback,30,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,china,25,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,china,25,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,china,27,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,puget sound,8,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,puget sound,8,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,cabezon,30,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,china,8,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_003,13-Aug-13,1,16,,,,quillback,34,1,51789,11455,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_004,13-Aug-13,1,18,,,,kelp greenling,37,1,53135,11611,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_004,13-Aug-13,1,18,,,,kelp greenling,41,1,53135,11611,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_004,13-Aug-13,1,18,,,,china,34,1,53135,11611,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_004,13-Aug-13,1,18,,,,quillback,37,1,53135,11611,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_004,13-Aug-13,1,18,,,,black,25,1,53135,11611,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_004,13-Aug-13,1,18,,,,kelp greenling,42,1,53135,11611,(10 Aristazabal Banks Upwelling,0,West Aristazabal Island,in
kd13_005,15-Aug-13,1,18,,,,china,35,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,32,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,37,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,30,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,35,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,30,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,27,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,yelloweye,35,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,yelloweye,35,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,30,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,27,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,12,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,14,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,18,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,30,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,26,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,27,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,china,30,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,copper,32,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,vermillion,30,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,china,26,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,kelp greenling,30,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,kelp greenling,36,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,kelp greenling,34,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,14,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,12,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,18,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,20,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,26,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,quillback,28,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,kelp greenling,25,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_005,15-Aug-13,1,18,,,,vermillion,32,1,56767,12096,(13) Eastern Queen Charlotte Sound,0,Kitasu Bay,in
kd13_006,16-Aug-13,1,17,,,,quillback,15,1,52354,11460,(13) Eastern Queen Charlotte Sound,8.23,West Aristazabal Island,out
kd13_006,16-Aug-13,1,17,,,,quillback,8,1,52354,11460,(13) Eastern Queen Charlotte Sound,8.23,West Aristazabal Island,out
kd13_006,16-Aug-13,1,17,,,,quillback,18,1,52354,11460,(13) Eastern Queen Charlotte Sound,8.23,West Aristazabal Island,out
