"","survey_id","species","gear","effort","sample_size","depth","max_depth","counts","PU_4Km_ID","PU_1Km_ID","UpperOceanSR"
"145769","B047_8","primnoa","deep_video",121.0961891,1,110.0212299,110.0212299,13,"13050",62395,"(11) Mainland Fjords"
"91869","B047_8","stylaster","deep_video",121.0961891,1,110.0212299,110.0212299,0,"13050",62395,"(11) Mainland Fjords"
"153854","B047_8","swiftia","deep_video",121.0961891,1,110.0212299,110.0212299,0,"13050",62395,"(11) Mainland Fjords"
"213145","B047_9","calcigorgia","deep_video",120.9680728,1,114.0405496,114.0405496,0,"13050",62395,"(11) Mainland Fjords"
"137685","B047_9","chrysopathes","deep_video",120.9680728,1,114.0405496,114.0405496,0,"13050",62395,"(11) Mainland Fjords"
"73005","B047_9","paragorgia","deep_video",120.9680728,1,114.0405496,114.0405496,0,"13050",62395,"(11) Mainland Fjords"
"145770","B047_9","primnoa","deep_video",120.9680728,1,114.0405496,114.0405496,4,"13050",62395,"(11) Mainland Fjords"
"91870","B047_9","stylaster","deep_video",120.9680728,1,114.0405496,114.0405496,4,"13050",62395,"(11) Mainland Fjords"
"153855","B047_9","swiftia","deep_video",120.9680728,1,114.0405496,114.0405496,0,"13050",62395,"(11) Mainland Fjords"
"213146","B048_1","calcigorgia","deep_video",120.6361778,1,364.730703,364.730703,0,"13050",62144,"(11) Mainland Fjords"
"137686","B048_1","chrysopathes","deep_video",120.6361778,1,364.730703,364.730703,0,"13050",62144,"(11) Mainland Fjords"
"73006","B048_1","paragorgia","deep_video",120.6361778,1,364.730703,364.730703,0,"13050",62144,"(11) Mainland Fjords"
"145771","B048_1","primnoa","deep_video",120.6361778,1,364.730703,364.730703,0,"13050",62144,"(11) Mainland Fjords"
"91871","B048_1","stylaster","deep_video",120.6361778,1,364.730703,364.730703,0,"13050",62144,"(11) Mainland Fjords"
"153856","B048_1","swiftia","deep_video",120.6361778,1,364.730703,364.730703,0,"13050",62144,"(11) Mainland Fjords"
"213147","B048_10","calcigorgia","deep_video",121.1028095,1,551.2055816,551.2055816,0,"13050",62144,"(11) Mainland Fjords"
"137687","B048_10","chrysopathes","deep_video",121.1028095,1,551.2055816,551.2055816,0,"13050",62144,"(11) Mainland Fjords"
"73007","B048_10","paragorgia","deep_video",121.1028095,1,551.2055816,551.2055816,0,"13050",62144,"(11) Mainland Fjords"
"145772","B048_10","primnoa","deep_video",121.1028095,1,551.2055816,551.2055816,0,"13050",62144,"(11) Mainland Fjords"
"91872","B048_10","stylaster","deep_video",121.1028095,1,551.2055816,551.2055816,0,"13050",62144,"(11) Mainland Fjords"
"153857","B048_10","swiftia","deep_video",121.1028095,1,551.2055816,551.2055816,0,"13050",62144,"(11) Mainland Fjords"
"213148","B048_11","calcigorgia","deep_video",121.9318776,1,551.5662586,551.5662586,0,"13050",62144,"(11) Mainland Fjords"
"137688","B048_11","chrysopathes","deep_video",121.9318776,1,551.5662586,551.5662586,0,"13050",62144,"(11) Mainland Fjords"
"73008","B048_11","paragorgia","deep_video",121.9318776,1,551.5662586,551.5662586,0,"13050",62144,"(11) Mainland Fjords"
"145773","B048_11","primnoa","deep_video",121.9318776,1,551.5662586,551.5662586,0,"13050",62144,"(11) Mainland Fjords"
"91873","B048_11","stylaster","deep_video",121.9318776,1,551.5662586,551.5662586,0,"13050",62144,"(11) Mainland Fjords"
"153858","B048_11","swiftia","deep_video",121.9318776,1,551.5662586,551.5662586,0,"13050",62144,"(11) Mainland Fjords"
"213149","B048_15","calcigorgia","deep_video",115.3499223,1,541.6922381,541.6922381,0,"13050",62144,"(11) Mainland Fjords"
"137689","B048_15","chrysopathes","deep_video",115.3499223,1,541.6922381,541.6922381,0,"13050",62144,"(11) Mainland Fjords"
"73009","B048_15","paragorgia","deep_video",115.3499223,1,541.6922381,541.6922381,0,"13050",62144,"(11) Mainland Fjords"
"145774","B048_15","primnoa","deep_video",115.3499223,1,541.6922381,541.6922381,0,"13050",62144,"(11) Mainland Fjords"
"91874","B048_15","stylaster","deep_video",115.3499223,1,541.6922381,541.6922381,0,"13050",62144,"(11) Mainland Fjords"
"153859","B048_15","swiftia","deep_video",115.3499223,1,541.6922381,541.6922381,0,"13050",62144,"(11) Mainland Fjords"
"213150","B048_16","calcigorgia","deep_video",121.3617749,1,546.1636111,546.1636111,0,"13050",62144,"(11) Mainland Fjords"
"137690","B048_16","chrysopathes","deep_video",121.3617749,1,546.1636111,546.1636111,0,"13050",62144,"(11) Mainland Fjords"
"73010","B048_16","paragorgia","deep_video",121.3617749,1,546.1636111,546.1636111,0,"13050",62144,"(11) Mainland Fjords"
"145775","B048_16","primnoa","deep_video",121.3617749,1,546.1636111,546.1636111,0,"13050",62144,"(11) Mainland Fjords"
"91875","B048_16","stylaster","deep_video",121.3617749,1,546.1636111,546.1636111,0,"13050",62144,"(11) Mainland Fjords"
"153860","B048_16","swiftia","deep_video",121.3617749,1,546.1636111,546.1636111,0,"13050",62144,"(11) Mainland Fjords"
"213151","B048_17","calcigorgia","deep_video",118.2544925,1,545.9483431,545.9483431,0,"13050",62144,"(11) Mainland Fjords"
"137691","B048_17","chrysopathes","deep_video",118.2544925,1,545.9483431,545.9483431,0,"13050",62144,"(11) Mainland Fjords"
"73011","B048_17","paragorgia","deep_video",118.2544925,1,545.9483431,545.9483431,0,"13050",62144,"(11) Mainland Fjords"
"145776","B048_17","primnoa","deep_video",118.2544925,1,545.9483431,545.9483431,0,"13050",62144,"(11) Mainland Fjords"
"91876","B048_17","stylaster","deep_video",118.2544925,1,545.9483431,545.9483431,0,"13050",62144,"(11) Mainland Fjords"
"153861","B048_17","swiftia","deep_video",118.2544925,1,545.9483431,545.9483431,0,"13050",62144,"(11) Mainland Fjords"
"213152","B048_18","calcigorgia","deep_video",117.9568852,1,543.423141,543.423141,0,"13050",62144,"(11) Mainland Fjords"
"137692","B048_18","chrysopathes","deep_video",117.9568852,1,543.423141,543.423141,0,"13050",62144,"(11) Mainland Fjords"
"73012","B048_18","paragorgia","deep_video",117.9568852,1,543.423141,543.423141,0,"13050",62144,"(11) Mainland Fjords"
"145777","B048_18","primnoa","deep_video",117.9568852,1,543.423141,543.423141,0,"13050",62144,"(11) Mainland Fjords"
"91877","B048_18","stylaster","deep_video",117.9568852,1,543.423141,543.423141,0,"13050",62144,"(11) Mainland Fjords"
"153862","B048_18","swiftia","deep_video",117.9568852,1,543.423141,543.423141,0,"13050",62144,"(11) Mainland Fjords"
"213153","B048_3","calcigorgia","deep_video",120.8385825,1,468.5422277,468.5422277,0,"13050",62144,"(11) Mainland Fjords"
"137693","B048_3","chrysopathes","deep_video",120.8385825,1,468.5422277,468.5422277,0,"13050",62144,"(11) Mainland Fjords"
"73013","B048_3","paragorgia","deep_video",120.8385825,1,468.5422277,468.5422277,0,"13050",62144,"(11) Mainland Fjords"
"145778","B048_3","primnoa","deep_video",120.8385825,1,468.5422277,468.5422277,0,"13050",62144,"(11) Mainland Fjords"
"91878","B048_3","stylaster","deep_video",120.8385825,1,468.5422277,468.5422277,0,"13050",62144,"(11) Mainland Fjords"
"153863","B048_3","swiftia","deep_video",120.8385825,1,468.5422277,468.5422277,0,"13050",62144,"(11) Mainland Fjords"
"213154","B048_5","calcigorgia","deep_video",121.7318987,1,536.306885,536.306885,0,"13050",62144,"(11) Mainland Fjords"
"137694","B048_5","chrysopathes","deep_video",121.7318987,1,536.306885,536.306885,0,"13050",62144,"(11) Mainland Fjords"
"73014","B048_5","paragorgia","deep_video",121.7318987,1,536.306885,536.306885,0,"13050",62144,"(11) Mainland Fjords"
"145779","B048_5","primnoa","deep_video",121.7318987,1,536.306885,536.306885,0,"13050",62144,"(11) Mainland Fjords"
"91879","B048_5","stylaster","deep_video",121.7318987,1,536.306885,536.306885,0,"13050",62144,"(11) Mainland Fjords"
"153864","B048_5","swiftia","deep_video",121.7318987,1,536.306885,536.306885,0,"13050",62144,"(11) Mainland Fjords"
"213155","B048_6","calcigorgia","deep_video",121.6145596,1,550.8639316,550.8639316,0,"13050",62144,"(11) Mainland Fjords"
"137695","B048_6","chrysopathes","deep_video",121.6145596,1,550.8639316,550.8639316,0,"13050",62144,"(11) Mainland Fjords"
"73015","B048_6","paragorgia","deep_video",121.6145596,1,550.8639316,550.8639316,0,"13050",62144,"(11) Mainland Fjords"
"145780","B048_6","primnoa","deep_video",121.6145596,1,550.8639316,550.8639316,0,"13050",62144,"(11) Mainland Fjords"
"91880","B048_6","stylaster","deep_video",121.6145596,1,550.8639316,550.8639316,0,"13050",62144,"(11) Mainland Fjords"
"153865","B048_6","swiftia","deep_video",121.6145596,1,550.8639316,550.8639316,0,"13050",62144,"(11) Mainland Fjords"
"213156","B048_7","calcigorgia","deep_video",121.1800766,1,550.8656,550.8656,0,"13050",62144,"(11) Mainland Fjords"
"137696","B048_7","chrysopathes","deep_video",121.1800766,1,550.8656,550.8656,0,"13050",62144,"(11) Mainland Fjords"
"73016","B048_7","paragorgia","deep_video",121.1800766,1,550.8656,550.8656,0,"13050",62144,"(11) Mainland Fjords"
"145781","B048_7","primnoa","deep_video",121.1800766,1,550.8656,550.8656,0,"13050",62144,"(11) Mainland Fjords"
"91881","B048_7","stylaster","deep_video",121.1800766,1,550.8656,550.8656,0,"13050",62144,"(11) Mainland Fjords"
"153866","B048_7","swiftia","deep_video",121.1800766,1,550.8656,550.8656,0,"13050",62144,"(11) Mainland Fjords"
"213157","B048_8","calcigorgia","deep_video",120.5226742,1,550.873084,550.873084,0,"13050",62144,"(11) Mainland Fjords"
"137697","B048_8","chrysopathes","deep_video",120.5226742,1,550.873084,550.873084,0,"13050",62144,"(11) Mainland Fjords"
"73017","B048_8","paragorgia","deep_video",120.5226742,1,550.873084,550.873084,0,"13050",62144,"(11) Mainland Fjords"
"145782","B048_8","primnoa","deep_video",120.5226742,1,550.873084,550.873084,0,"13050",62144,"(11) Mainland Fjords"
"91882","B048_8","stylaster","deep_video",120.5226742,1,550.873084,550.873084,0,"13050",62144,"(11) Mainland Fjords"
"153867","B048_8","swiftia","deep_video",120.5226742,1,550.873084,550.873084,0,"13050",62144,"(11) Mainland Fjords"
"213158","B048_9","calcigorgia","deep_video",121.687028,1,550.899126,550.899126,0,"13050",62144,"(11) Mainland Fjords"
"137698","B048_9","chrysopathes","deep_video",121.687028,1,550.899126,550.899126,0,"13050",62144,"(11) Mainland Fjords"
"73018","B048_9","paragorgia","deep_video",121.687028,1,550.899126,550.899126,0,"13050",62144,"(11) Mainland Fjords"
"145783","B048_9","primnoa","deep_video",121.687028,1,550.899126,550.899126,0,"13050",62144,"(11) Mainland Fjords"
"91883","B048_9","stylaster","deep_video",121.687028,1,550.899126,550.899126,0,"13050",62144,"(11) Mainland Fjords"
"153868","B048_9","swiftia","deep_video",121.687028,1,550.899126,550.899126,0,"13050",62144,"(11) Mainland Fjords"
"213159","B049_1","calcigorgia","deep_video",120.6286793,1,369.4779727,369.4779727,0,"12417",58856,"(11) Mainland Fjords"
"137699","B049_1","chrysopathes","deep_video",120.6286793,1,369.4779727,369.4779727,0,"12417",58856,"(11) Mainland Fjords"
"73019","B049_1","paragorgia","deep_video",120.6286793,1,369.4779727,369.4779727,0,"12417",58856,"(11) Mainland Fjords"
"145784","B049_1","primnoa","deep_video",120.6286793,1,369.4779727,369.4779727,0,"12417",58856,"(11) Mainland Fjords"
"91884","B049_1","stylaster","deep_video",120.6286793,1,369.4779727,369.4779727,0,"12417",58856,"(11) Mainland Fjords"
"153869","B049_1","swiftia","deep_video",120.6286793,1,369.4779727,369.4779727,0,"12417",58856,"(11) Mainland Fjords"
"213160","B049_10","calcigorgia","deep_video",121.4177927,1,422.2627704,422.2627704,0,"12417",58856,"(11) Mainland Fjords"
"137700","B049_10","chrysopathes","deep_video",121.4177927,1,422.2627704,422.2627704,2,"12417",58856,"(11) Mainland Fjords"
"73020","B049_10","paragorgia","deep_video",121.4177927,1,422.2627704,422.2627704,1,"12417",58856,"(11) Mainland Fjords"
"145785","B049_10","primnoa","deep_video",121.4177927,1,422.2627704,422.2627704,0,"12417",58856,"(11) Mainland Fjords"
"91885","B049_10","stylaster","deep_video",121.4177927,1,422.2627704,422.2627704,0,"12417",58856,"(11) Mainland Fjords"
"153870","B049_10","swiftia","deep_video",121.4177927,1,422.2627704,422.2627704,0,"12417",58856,"(11) Mainland Fjords"
"213161","B049_11","calcigorgia","deep_video",120.6861972,1,424.9837449,424.9837449,0,"12417",58856,"(11) Mainland Fjords"
"137701","B049_11","chrysopathes","deep_video",120.6861972,1,424.9837449,424.9837449,0,"12417",58856,"(11) Mainland Fjords"
"73021","B049_11","paragorgia","deep_video",120.6861972,1,424.9837449,424.9837449,0,"12417",58856,"(11) Mainland Fjords"
"145786","B049_11","primnoa","deep_video",120.6861972,1,424.9837449,424.9837449,0,"12417",58856,"(11) Mainland Fjords"
"91886","B049_11","stylaster","deep_video",120.6861972,1,424.9837449,424.9837449,0,"12417",58856,"(11) Mainland Fjords"
"153871","B049_11","swiftia","deep_video",120.6861972,1,424.9837449,424.9837449,0,"12417",58856,"(11) Mainland Fjords"
"213162","B049_12","calcigorgia","deep_video",116.3658932,1,423.8288413,423.8288413,0,"12417",58856,"(11) Mainland Fjords"
"137702","B049_12","chrysopathes","deep_video",116.3658932,1,423.8288413,423.8288413,0,"12417",58856,"(11) Mainland Fjords"
"73022","B049_12","paragorgia","deep_video",116.3658932,1,423.8288413,423.8288413,0,"12417",58856,"(11) Mainland Fjords"
"145787","B049_12","primnoa","deep_video",116.3658932,1,423.8288413,423.8288413,0,"12417",58856,"(11) Mainland Fjords"
"91887","B049_12","stylaster","deep_video",116.3658932,1,423.8288413,423.8288413,0,"12417",58856,"(11) Mainland Fjords"
"153872","B049_12","swiftia","deep_video",116.3658932,1,423.8288413,423.8288413,0,"12417",58856,"(11) Mainland Fjords"
"213163","B049_13","calcigorgia","deep_video",121.7022487,1,424.1005481,424.1005481,0,"12417",58856,"(11) Mainland Fjords"
"137703","B049_13","chrysopathes","deep_video",121.7022487,1,424.1005481,424.1005481,0,"12417",58856,"(11) Mainland Fjords"
"73023","B049_13","paragorgia","deep_video",121.7022487,1,424.1005481,424.1005481,0,"12417",58856,"(11) Mainland Fjords"
"145788","B049_13","primnoa","deep_video",121.7022487,1,424.1005481,424.1005481,0,"12417",58856,"(11) Mainland Fjords"
"91888","B049_13","stylaster","deep_video",121.7022487,1,424.1005481,424.1005481,0,"12417",58856,"(11) Mainland Fjords"
"153873","B049_13","swiftia","deep_video",121.7022487,1,424.1005481,424.1005481,0,"12417",58856,"(11) Mainland Fjords"
"213164","B049_14","calcigorgia","deep_video",121.4199315,1,422.726878,422.726878,0,"12417",58856,"(11) Mainland Fjords"
"137704","B049_14","chrysopathes","deep_video",121.4199315,1,422.726878,422.726878,0,"12417",58856,"(11) Mainland Fjords"
"73024","B049_14","paragorgia","deep_video",121.4199315,1,422.726878,422.726878,0,"12417",58856,"(11) Mainland Fjords"
"145789","B049_14","primnoa","deep_video",121.4199315,1,422.726878,422.726878,0,"12417",58856,"(11) Mainland Fjords"
"91889","B049_14","stylaster","deep_video",121.4199315,1,422.726878,422.726878,0,"12417",58856,"(11) Mainland Fjords"
"153874","B049_14","swiftia","deep_video",121.4199315,1,422.726878,422.726878,0,"12417",58856,"(11) Mainland Fjords"
"213165","B049_15","calcigorgia","deep_video",117.4178542,1,419.5576827,419.5576827,0,"12417",58856,"(11) Mainland Fjords"
"137705","B049_15","chrysopathes","deep_video",117.4178542,1,419.5576827,419.5576827,2,"12417",58856,"(11) Mainland Fjords"
"73025","B049_15","paragorgia","deep_video",117.4178542,1,419.5576827,419.5576827,0,"12417",58856,"(11) Mainland Fjords"
"145790","B049_15","primnoa","deep_video",117.4178542,1,419.5576827,419.5576827,0,"12417",58856,"(11) Mainland Fjords"
"91890","B049_15","stylaster","deep_video",117.4178542,1,419.5576827,419.5576827,0,"12417",58856,"(11) Mainland Fjords"
"153875","B049_15","swiftia","deep_video",117.4178542,1,419.5576827,419.5576827,0,"12417",58856,"(11) Mainland Fjords"
"213166","B049_16","calcigorgia","deep_video",120.6807724,1,417.7432,417.7432,0,"12417",58856,"(11) Mainland Fjords"
"137706","B049_16","chrysopathes","deep_video",120.6807724,1,417.7432,417.7432,0,"12417",58856,"(11) Mainland Fjords"
"73026","B049_16","paragorgia","deep_video",120.6807724,1,417.7432,417.7432,0,"12417",58856,"(11) Mainland Fjords"
"145791","B049_16","primnoa","deep_video",120.6807724,1,417.7432,417.7432,0,"12417",58856,"(11) Mainland Fjords"
"91891","B049_16","stylaster","deep_video",120.6807724,1,417.7432,417.7432,0,"12417",58856,"(11) Mainland Fjords"
"153876","B049_16","swiftia","deep_video",120.6807724,1,417.7432,417.7432,0,"12417",58856,"(11) Mainland Fjords"
"213167","B049_17","calcigorgia","deep_video",120.1429479,1,418.2808356,418.2808356,0,"12417",58856,"(11) Mainland Fjords"
"137707","B049_17","chrysopathes","deep_video",120.1429479,1,418.2808356,418.2808356,3,"12417",58856,"(11) Mainland Fjords"
"73027","B049_17","paragorgia","deep_video",120.1429479,1,418.2808356,418.2808356,0,"12417",58856,"(11) Mainland Fjords"
"145792","B049_17","primnoa","deep_video",120.1429479,1,418.2808356,418.2808356,0,"12417",58856,"(11) Mainland Fjords"
"91892","B049_17","stylaster","deep_video",120.1429479,1,418.2808356,418.2808356,0,"12417",58856,"(11) Mainland Fjords"
"153877","B049_17","swiftia","deep_video",120.1429479,1,418.2808356,418.2808356,0,"12417",58856,"(11) Mainland Fjords"
"213168","B049_18","calcigorgia","deep_video",121.6758989,1,418.8434875,418.8434875,0,"12417",58856,"(11) Mainland Fjords"
"137708","B049_18","chrysopathes","deep_video",121.6758989,1,418.8434875,418.8434875,3,"12417",58856,"(11) Mainland Fjords"
"73028","B049_18","paragorgia","deep_video",121.6758989,1,418.8434875,418.8434875,1,"12417",58856,"(11) Mainland Fjords"
"145793","B049_18","primnoa","deep_video",121.6758989,1,418.8434875,418.8434875,0,"12417",58856,"(11) Mainland Fjords"
"91893","B049_18","stylaster","deep_video",121.6758989,1,418.8434875,418.8434875,0,"12417",58856,"(11) Mainland Fjords"
"153878","B049_18","swiftia","deep_video",121.6758989,1,418.8434875,418.8434875,0,"12417",58856,"(11) Mainland Fjords"
"213169","B049_19","calcigorgia","deep_video",121.859614,1,420.2779214,420.2779214,0,"12417",58856,"(11) Mainland Fjords"
"137709","B049_19","chrysopathes","deep_video",121.859614,1,420.2779214,420.2779214,0,"12417",58856,"(11) Mainland Fjords"
"73029","B049_19","paragorgia","deep_video",121.859614,1,420.2779214,420.2779214,0,"12417",58856,"(11) Mainland Fjords"
"145794","B049_19","primnoa","deep_video",121.859614,1,420.2779214,420.2779214,0,"12417",58856,"(11) Mainland Fjords"
"91894","B049_19","stylaster","deep_video",121.859614,1,420.2779214,420.2779214,0,"12417",58856,"(11) Mainland Fjords"
"153879","B049_19","swiftia","deep_video",121.859614,1,420.2779214,420.2779214,0,"12417",58856,"(11) Mainland Fjords"
"213170","B049_20","calcigorgia","deep_video",121.1747237,1,421.5427545,421.5427545,0,"12417",58856,"(11) Mainland Fjords"
"137710","B049_20","chrysopathes","deep_video",121.1747237,1,421.5427545,421.5427545,0,"12417",58856,"(11) Mainland Fjords"
"73030","B049_20","paragorgia","deep_video",121.1747237,1,421.5427545,421.5427545,0,"12417",58856,"(11) Mainland Fjords"
"145795","B049_20","primnoa","deep_video",121.1747237,1,421.5427545,421.5427545,0,"12417",58856,"(11) Mainland Fjords"
"91895","B049_20","stylaster","deep_video",121.1747237,1,421.5427545,421.5427545,0,"12417",58856,"(11) Mainland Fjords"
"153880","B049_20","swiftia","deep_video",121.1747237,1,421.5427545,421.5427545,0,"12417",58856,"(11) Mainland Fjords"
"213171","B049_21","calcigorgia","deep_video",120.3335361,1,422.7131778,422.7131778,0,"12417",58856,"(11) Mainland Fjords"
"137711","B049_21","chrysopathes","deep_video",120.3335361,1,422.7131778,422.7131778,0,"12417",58856,"(11) Mainland Fjords"
"73031","B049_21","paragorgia","deep_video",120.3335361,1,422.7131778,422.7131778,0,"12417",58856,"(11) Mainland Fjords"
"145796","B049_21","primnoa","deep_video",120.3335361,1,422.7131778,422.7131778,0,"12417",58856,"(11) Mainland Fjords"
"91896","B049_21","stylaster","deep_video",120.3335361,1,422.7131778,422.7131778,0,"12417",58856,"(11) Mainland Fjords"
"153881","B049_21","swiftia","deep_video",120.3335361,1,422.7131778,422.7131778,0,"12417",58856,"(11) Mainland Fjords"
"213172","B049_22","calcigorgia","deep_video",121.2549648,1,423.7655978,423.7655978,0,"12417",58856,"(11) Mainland Fjords"
"137712","B049_22","chrysopathes","deep_video",121.2549648,1,423.7655978,423.7655978,0,"12417",58856,"(11) Mainland Fjords"
"73032","B049_22","paragorgia","deep_video",121.2549648,1,423.7655978,423.7655978,0,"12417",58856,"(11) Mainland Fjords"
"145797","B049_22","primnoa","deep_video",121.2549648,1,423.7655978,423.7655978,0,"12417",58856,"(11) Mainland Fjords"
"91897","B049_22","stylaster","deep_video",121.2549648,1,423.7655978,423.7655978,0,"12417",58856,"(11) Mainland Fjords"
"153882","B049_22","swiftia","deep_video",121.2549648,1,423.7655978,423.7655978,0,"12417",58856,"(11) Mainland Fjords"
"213173","B049_23","calcigorgia","deep_video",119.4100352,1,423.8157097,423.8157097,0,"12417",58856,"(11) Mainland Fjords"
"137713","B049_23","chrysopathes","deep_video",119.4100352,1,423.8157097,423.8157097,0,"12417",58856,"(11) Mainland Fjords"
"73033","B049_23","paragorgia","deep_video",119.4100352,1,423.8157097,423.8157097,0,"12417",58856,"(11) Mainland Fjords"
"145798","B049_23","primnoa","deep_video",119.4100352,1,423.8157097,423.8157097,1,"12417",58856,"(11) Mainland Fjords"
"91898","B049_23","stylaster","deep_video",119.4100352,1,423.8157097,423.8157097,0,"12417",58856,"(11) Mainland Fjords"
"153883","B049_23","swiftia","deep_video",119.4100352,1,423.8157097,423.8157097,0,"12417",58856,"(11) Mainland Fjords"
"213174","B049_24","calcigorgia","deep_video",120.2362631,1,423.6493618,423.6493618,0,"12417",58856,"(11) Mainland Fjords"
"137714","B049_24","chrysopathes","deep_video",120.2362631,1,423.6493618,423.6493618,0,"12417",58856,"(11) Mainland Fjords"
"73034","B049_24","paragorgia","deep_video",120.2362631,1,423.6493618,423.6493618,0,"12417",58856,"(11) Mainland Fjords"
"145799","B049_24","primnoa","deep_video",120.2362631,1,423.6493618,423.6493618,0,"12417",58856,"(11) Mainland Fjords"
"91899","B049_24","stylaster","deep_video",120.2362631,1,423.6493618,423.6493618,0,"12417",58856,"(11) Mainland Fjords"
"153884","B049_24","swiftia","deep_video",120.2362631,1,423.6493618,423.6493618,0,"12417",58856,"(11) Mainland Fjords"
"213175","B049_25","calcigorgia","deep_video",117.7966735,1,421.9397013,421.9397013,0,"12417",58856,"(11) Mainland Fjords"
"137715","B049_25","chrysopathes","deep_video",117.7966735,1,421.9397013,421.9397013,0,"12417",58856,"(11) Mainland Fjords"
"73035","B049_25","paragorgia","deep_video",117.7966735,1,421.9397013,421.9397013,0,"12417",58856,"(11) Mainland Fjords"
"145800","B049_25","primnoa","deep_video",117.7966735,1,421.9397013,421.9397013,0,"12417",58856,"(11) Mainland Fjords"
"91900","B049_25","stylaster","deep_video",117.7966735,1,421.9397013,421.9397013,0,"12417",58856,"(11) Mainland Fjords"
"153885","B049_25","swiftia","deep_video",117.7966735,1,421.9397013,421.9397013,0,"12417",58856,"(11) Mainland Fjords"
"213176","B049_26","calcigorgia","deep_video",120.6843618,1,423.1438951,423.1438951,0,"12417",58856,"(11) Mainland Fjords"
"137716","B049_26","chrysopathes","deep_video",120.6843618,1,423.1438951,423.1438951,0,"12417",58856,"(11) Mainland Fjords"
"73036","B049_26","paragorgia","deep_video",120.6843618,1,423.1438951,423.1438951,0,"12417",58856,"(11) Mainland Fjords"
"145801","B049_26","primnoa","deep_video",120.6843618,1,423.1438951,423.1438951,0,"12417",58856,"(11) Mainland Fjords"
"91901","B049_26","stylaster","deep_video",120.6843618,1,423.1438951,423.1438951,0,"12417",58856,"(11) Mainland Fjords"
"153886","B049_26","swiftia","deep_video",120.6843618,1,423.1438951,423.1438951,0,"12417",58856,"(11) Mainland Fjords"
"213177","B049_27","calcigorgia","deep_video",119.5518979,1,427.4414813,427.4414813,0,"12417",58856,"(11) Mainland Fjords"
"137717","B049_27","chrysopathes","deep_video",119.5518979,1,427.4414813,427.4414813,0,"12417",58856,"(11) Mainland Fjords"
"73037","B049_27","paragorgia","deep_video",119.5518979,1,427.4414813,427.4414813,0,"12417",58856,"(11) Mainland Fjords"
"145802","B049_27","primnoa","deep_video",119.5518979,1,427.4414813,427.4414813,2,"12417",58856,"(11) Mainland Fjords"
"91902","B049_27","stylaster","deep_video",119.5518979,1,427.4414813,427.4414813,0,"12417",58856,"(11) Mainland Fjords"
"153887","B049_27","swiftia","deep_video",119.5518979,1,427.4414813,427.4414813,0,"12417",58856,"(11) Mainland Fjords"
"213178","B049_28","calcigorgia","deep_video",120.6069395,1,429.9828679,429.9828679,0,"12417",58856,"(11) Mainland Fjords"
"137718","B049_28","chrysopathes","deep_video",120.6069395,1,429.9828679,429.9828679,0,"12417",58856,"(11) Mainland Fjords"
"73038","B049_28","paragorgia","deep_video",120.6069395,1,429.9828679,429.9828679,0,"12417",58856,"(11) Mainland Fjords"
"145803","B049_28","primnoa","deep_video",120.6069395,1,429.9828679,429.9828679,0,"12417",58856,"(11) Mainland Fjords"
"91903","B049_28","stylaster","deep_video",120.6069395,1,429.9828679,429.9828679,0,"12417",58856,"(11) Mainland Fjords"
"153888","B049_28","swiftia","deep_video",120.6069395,1,429.9828679,429.9828679,0,"12417",58856,"(11) Mainland Fjords"
"213179","B049_29","calcigorgia","deep_video",119.7681993,1,430.8624444,430.8624444,0,"12417",58856,"(11) Mainland Fjords"
"137719","B049_29","chrysopathes","deep_video",119.7681993,1,430.8624444,430.8624444,0,"12417",58856,"(11) Mainland Fjords"
"73039","B049_29","paragorgia","deep_video",119.7681993,1,430.8624444,430.8624444,0,"12417",58856,"(11) Mainland Fjords"
"145804","B049_29","primnoa","deep_video",119.7681993,1,430.8624444,430.8624444,0,"12417",58856,"(11) Mainland Fjords"
"91904","B049_29","stylaster","deep_video",119.7681993,1,430.8624444,430.8624444,0,"12417",58856,"(11) Mainland Fjords"
"153889","B049_29","swiftia","deep_video",119.7681993,1,430.8624444,430.8624444,0,"12417",58856,"(11) Mainland Fjords"
"213180","B049_30","calcigorgia","deep_video",121.0648237,1,432.1611767,432.1611767,0,"12417",58856,"(11) Mainland Fjords"
"137720","B049_30","chrysopathes","deep_video",121.0648237,1,432.1611767,432.1611767,0,"12417",58856,"(11) Mainland Fjords"
"73040","B049_30","paragorgia","deep_video",121.0648237,1,432.1611767,432.1611767,0,"12417",58856,"(11) Mainland Fjords"
"145805","B049_30","primnoa","deep_video",121.0648237,1,432.1611767,432.1611767,0,"12417",58856,"(11) Mainland Fjords"
"91905","B049_30","stylaster","deep_video",121.0648237,1,432.1611767,432.1611767,0,"12417",58856,"(11) Mainland Fjords"
"153890","B049_30","swiftia","deep_video",121.0648237,1,432.1611767,432.1611767,0,"12417",58856,"(11) Mainland Fjords"
"213181","B049_31","calcigorgia","deep_video",121.7074482,1,430.2895425,430.2895425,0,"12417",58856,"(11) Mainland Fjords"
"137721","B049_31","chrysopathes","deep_video",121.7074482,1,430.2895425,430.2895425,0,"12417",58856,"(11) Mainland Fjords"
"73041","B049_31","paragorgia","deep_video",121.7074482,1,430.2895425,430.2895425,0,"12417",58856,"(11) Mainland Fjords"
"145806","B049_31","primnoa","deep_video",121.7074482,1,430.2895425,430.2895425,0,"12417",58856,"(11) Mainland Fjords"
